DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,CZ,2015,339218,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,CZ,2016,353119,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,CZ,2017,379816,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,CZ,2018,410016,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,CZ,2019,439732,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,CZ,2020,445124,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,CZ,2021,466477,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,CZ,2022,501971,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DE,1995,26085,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DE,1996,26580,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DE,1997,26734,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DE,1998,27120,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DE,1999,27688,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DE,2000,28108,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DE,2001,28951,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DE,2002,29456,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DE,2003,29970,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DE,2004,30307,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DE,2005,30767,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DE,2006,31357,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DE,2007,31825,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DE,2008,32797,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DE,2009,32879,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DE,2010,33741,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DE,2011,34993,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DE,2012,36000,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DE,2013,36912,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DE,2014,37798,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DE,2015,39002,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DE,2016,39872,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DE,2017,40913,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DE,2018,42105,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DE,2019,43506,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DE,2020,43116,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DE,2021,44416,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DE,2022,46271,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DK,1995,230276,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DK,1996,238924,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DK,1997,247933,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DK,1998,256178,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DK,1999,263628,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DK,2000,271493,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DK,2001,278937,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DK,2002,290875,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DK,2003,300261,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DK,2004,312118,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DK,2005,321464,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DK,2006,335089,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DK,2007,344776,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DK,2008,358893,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DK,2009,372729,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DK,2010,384943,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DK,2011,391092,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DK,2012,400642,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DK,2013,406740,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DK,2014,417583,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DK,2015,425270,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DK,2016,429064,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DK,2017,436910,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DK,2018,442975,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DK,2019,449515,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DK,2020,457567,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DK,2021,470793,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,DK,2022,488526,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EA20,2002,24944,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EA20,2003,25472,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EA20,2004,26249,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EA20,2005,26882,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EA20,2006,27690,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EA20,2007,28457,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EA20,2008,29522,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EA20,2009,30048,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EA20,2010,30709,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EA20,2011,31497,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EA20,2012,32054,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EA20,2013,32647,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EA20,2014,33128,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EA20,2015,33629,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EA20,2016,34130,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EA20,2017,34741,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EA20,2018,35325,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EA20,2019,36339,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EA20,2020,35849,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EA20,2021,37296,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EA20,2022,39082,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EE,1997,3017,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EE,1998,3386,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EE,1999,3650,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EE,2000,4100,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EE,2001,4518,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EE,2002,4927,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EE,2003,5485,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EE,2004,6161,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EE,2005,6831,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EE,2006,7853,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EE,2007,9866,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EE,2008,10820,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EE,2009,10472,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EE,2010,10827,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EE,2011,11086,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EE,2012,11740,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EE,2013,12382,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EE,2014,13112,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EE,2015,13639,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EE,2016,14540,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EE,2017,15543,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EE,2018,17086,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EE,2019,18437,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EE,2020,19237,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EE,2021,21131,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EE,2022,22933,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EL,1995,8815,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EL,1996,9546,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EL,1997,10936,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EL,1998,11645,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EL,1999,12414,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EL,2000,13143,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EL,2001,13797,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EL,2002,15308,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EL,2003,16249,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EL,2004,17237,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EL,2005,18510,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EL,2006,19297,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EL,2007,19908,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EL,2008,20487,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EL,2009,21595,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EL,2010,20537,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EL,2011,19837,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EL,2012,18872,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EL,2013,17358,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EL,2014,16881,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EL,2015,16847,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EL,2016,16388,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EL,2017,16525,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EL,2018,15800,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EL,2019,15829,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EL,2020,15738,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EL,2021,16057,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EL,2022,16661,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,ES,1995,16277,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,ES,1996,16961,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,ES,1997,17438,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,ES,1998,17813,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,ES,1999,18203,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,ES,2000,18546,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,ES,2001,19099,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,ES,2002,19760,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,ES,2003,20274,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,ES,2004,20710,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,ES,2005,21543,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,ES,2006,22187,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,ES,2007,23211,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,ES,2008,24852,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,ES,2009,26164,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,ES,2010,26400,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,ES,2011,26535,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,ES,2012,26334,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,ES,2013,26619,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,ES,2014,26595,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,ES,2015,26994,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,ES,2016,26877,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,ES,2017,26955,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,ES,2018,27228,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,ES,2019,27879,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,ES,2020,27743,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,ES,2021,29155,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,ES,2022,30267,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EU27_2020,2002,21892,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EU27_2020,2003,22347,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EU27_2020,2004,22960,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EU27_2020,2005,23645,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EU27_2020,2006,24251,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EU27_2020,2007,25072,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EU27_2020,2008,26087,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EU27_2020,2009,26286,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EU27_2020,2010,27215,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EU27_2020,2011,27932,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EU27_2020,2012,28433,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EU27_2020,2013,28919,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EU27_2020,2014,29193,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EU27_2020,2015,29685,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EU27_2020,2016,30157,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EU27_2020,2017,30849,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EU27_2020,2018,31514,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EU27_2020,2019,32516,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EU27_2020,2020,32278,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EU27_2020,2021,33627,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,EU27_2020,2022,35329,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FI,1995,21851,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FI,1996,22687,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FI,1997,23131,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FI,1998,24191,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FI,1999,25242,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FI,2000,26527,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FI,2001,27387,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FI,2002,27980,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FI,2003,28752,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FI,2004,29774,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FI,2005,30922,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FI,2006,31958,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FI,2007,33003,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FI,2008,34359,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FI,2009,35380,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FI,2010,36492,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FI,2011,37652,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FI,2012,38774,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FI,2013,39313,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FI,2014,39831,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FI,2015,40341,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FI,2016,40732,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FI,2017,41033,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FI,2018,41845,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FI,2019,42941,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FI,2020,43247,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FI,2021,44848,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FI,2022,46238,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FR,1995,22961,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FR,1996,23505,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FR,1997,23948,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FR,1998,24463,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FR,1999,24857,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FR,2000,25552,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FR,2001,26227,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FR,2002,27139,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FR,2003,27937,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FR,2004,28942,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FR,2005,29912,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FR,2006,30829,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FR,2007,31614,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FR,2008,32435,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FR,2009,33058,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FR,2010,34153,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FR,2011,34648,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FR,2012,35340,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FR,2013,35991,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FR,2014,36287,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FR,2015,36761,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FR,2016,37194,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FR,2017,38094,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FR,2018,38650,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FR,2019,39385,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FR,2020,37848,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FR,2021,39868,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,FR,2022,41962,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,HR,2002,10219,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,HR,2003,11048,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,HR,2004,11553,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,HR,2005,12190,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,HR,2006,12515,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,HR,2007,13176,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,HR,2008,13749,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,HR,2009,13767,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,HR,2010,14088,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,HR,2011,14580,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,HR,2012,14674,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,HR,2013,14557,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,HR,2014,13800,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,HR,2015,13954,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,HR,2016,14125,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,HR,2017,14177,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,HR,2018,14781,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,HR,2019,14879,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,HR,2020,15143,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,HR,2021,16025,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,HR,2022,17819,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,HU,1996,678786,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,HU,1997,821621,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,HU,1998,955224,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,HU,1999,1048591,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,HU,2000,1219689,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,HU,2001,1442318,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,HU,2002,1605975,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,HU,2003,1815097,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,HU,2004,2043558,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,HU,2005,2216199,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,HU,2006,2333488,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,HU,2007,2475478,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,HU,2008,2651164,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,HU,2009,2611870,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,HU,2010,2727006,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,HU,2011,2857356,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,HU,2012,2921690,
